timestamp	failure_type	file_id	file_name	cdn_path	error_message
2025-06-19T22:28:07.530993	processing_general	63d0fcbb-78d1-440a-bcab-f9501872750b	ZANWPrGaz-2014-75.pdf	cdn.caseon.io/ZANWPrGaz-2014-75.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.531448	processing_general	bfe21f16-946f-4e4d-9f00-257db9dbaa7a	ZANWPrGaz-2014-71.pdf	cdn.caseon.io/ZANWPrGaz-2014-71.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.531913	processing_general	a5f6f804-6597-42cc-94ba-9e300081e110	ZANWPrGaz-2014-94.pdf	cdn.caseon.io/ZANWPrGaz-2014-94.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.532675	processing_general	c6baa0d7-27b4-4153-92d6-7016a9bc274c	PER-2012-14.rtf	cdn.caseon.io/PER-2012-14.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.533131	processing_general	aa5b276a-aa45-4c68-be35-993eb3b49341	PER-2012-49.rtf	cdn.caseon.io/PER-2012-49.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.533569	processing_general	5325a1de-bc83-4678-b41c-f2152f0f1c91	PER-2013-9.pdf	cdn.caseon.io/PER-2013-9.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.533997	processing_general	46ae45cf-130c-441e-a891-17a76c7cf8d7	PER-2011-41.rtf	cdn.caseon.io/PER-2011-41.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.534418	processing_general	356b29be-03fb-45bd-8505-6004d108553a	ZANWPrGaz-2013-122.pdf	cdn.caseon.io/ZANWPrGaz-2013-122.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.534825	processing_general	54c6e057-8695-4a3d-a526-273aa2e154f5	ZANWPrGaz-2013-121.pdf	cdn.caseon.io/ZANWPrGaz-2013-121.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.535443	processing_general	2a3d3810-1e5a-4a85-be7c-c152a6efd43c	ZANWPrGaz-2013-136.pdf	cdn.caseon.io/ZANWPrGaz-2013-136.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
